ACARA_ID,School_Name,Suburb,State,Postcode,Type,Sector,Status,Geolocation,Parent_School ID,AGE_ID
41630,Girraween Public School,Girraween,NSW,2145,Primary,Gov,Open,Major Cities,41630,47805
48205,Girrawheen Senior High School,Girrawheen,WA,6064,Secondary,Gov,Open,Major Cities,48205,46667
46325,Girton Grammar School,Bendigo,VIC,3550,Combined,Non-Gov,Open,Inner Regional,46325,54225
47085,Giru State School,Giru,QLD,4809,Primary,Gov,Open,Outer Regional,47085,53004
46358,Gisborne Montessori School,New Gisborne,VIC,3438,Combined,Non-Gov,Open,Inner Regional,46358,57041
44063,Gisborne Primary School,Gisborne,VIC,3437,Primary,Gov,Open,Inner Regional,44063,50763
45393,Gisborne Secondary College,Gisborne,VIC,3437,Secondary,Gov,Open,Inner Regional,45393,56388
44999,Gladesville Primary School,Kilsyth,VIC,3137,Primary,Gov,Open,Major Cities,44999,48481
41213,Gladesville Public School,Gladesville,NSW,2111,Primary,Gov,Open,Major Cities,41213,44419
46430,Gladstone Central State School,Gladstone Central,QLD,4680,Primary,Gov,Open,Inner Regional,46430,52817
49459,Gladstone High School,Gladstone,SA,5473,Secondary,Gov,Open,Outer Regional,49459,47411
44966,Gladstone Park Primary School,Gladstone Park,VIC,3043,Primary,Gov,Open,Major Cities,44966,48004
45394,Gladstone Park Secondary College,Gladstone Park,VIC,3043,Secondary,Gov,Open,Major Cities,45394,48003
49174,Gladstone Primary School,Gladstone,SA,5473,Primary,Gov,Open,Outer Regional,49174,47412
42217,Gladstone Public School,Gladstone,NSW,2440,Primary,Gov,Open,Outer Regional,42217,49618
46909,Gladstone South State School,South Gladstone,QLD,4680,Primary,Gov,Open,Inner Regional,46909,52819
47428,Gladstone State High School,West Gladstone,QLD,4680,Secondary,Gov,Open,Inner Regional,47428,52818
45013,Gladstone Views Primary School,Gladstone Park,VIC,3043,Primary,Gov,Open,Major Cities,45013,48005
46874,Gladstone West State School,West Gladstone,QLD,4680,Primary,Gov,Open,Inner Regional,46874,52820
48801,Gladys Newton School,Balga,WA,6061,Special,Gov,Open,Major Cities,48801,55201
44690,Gladysdale Primary School,Gladysdale,VIC,3797,Primary,Gov,Open,Inner Regional,44690,51833
46510,Glamorgan Vale State School,Glamorgan Vale,QLD,4306,Primary,Gov,Open,Inner Regional,46510,51740
47076,Glass House Mountains State School,Glass House Mountains,QLD,4518,Primary,Gov,Open,Inner Regional,47076,52304
47961,Glasshouse Christian College,Beerwah,QLD,4519,Combined,Non-Gov,Open,Inner Regional,47961,57077
41139,Glebe Public School,Glebe,NSW,2037,Primary,Gov,Open,Major Cities,41139,47583
52829,Gledswood Hills Public School,Gledswood Hills,NSW,2557,Primary,Gov,Open,Major Cities,52829,86423
49689,Gleeson College,Golden Grove,SA,5125,Secondary,Non-Gov,Open,Major Cities,49689,53267
43068,Glen Alice Public School,Glen Alice,NSW,2849,Primary,Gov,Open,Outer Regional,43068,51072
46776,Glen Aplin State School,Glen Aplin,QLD,4381,Primary,Gov,Open,Outer Regional,46776,51984
40155,Glen Dhu Primary School,South Launceston,TAS,7249,Primary,Gov,Open,Inner Regional,40155,48211
45495,Glen Eira College,Caulfield East,VIC,3145,Secondary,Gov,Open,Major Cities,45495,56059
50548,Glen Eira College-Glen Eira English Language Centre,Caulfield East,VIC,3145,Secondary,Gov,Open,Major Cities,45495,28666
